event_id,period,buys,sells,sentiment
0001524931-24-000006,-3,0,0,-0.054545435234163796
0001524931-24-000006,-2,0,0,-0.054545435234163796
0001524931-24-000006,-1,0,0,-0.054545435234163796
0001524931-24-000006,0,0,0,-0.054545435234163796
0001524931-24-000006,1,9,0,-0.054545435234163796
0001524931-24-000006,2,0,0,-0.054545435234163796
0001524931-24-000006,3,8,0,-0.054545435234163796
0001524931-24-000006,4,0,0,-0.054545435234163796
0001524931-24-000006,5,0,0,-0.054545435234163796
0001524931-24-000006,6,0,0,-0.054545435234163796
0001524931-24-000006,7,0,0,-0.054545435234163796
0001524931-24-000006,8,0,0,-0.054545435234163796
0001525852-24-000006,-8,0,0,0.99999950000025
0001525852-24-000006,-7,0,0,0.99999950000025
0001525852-24-000006,-6,0,0,0.99999950000025
0001525852-24-000006,-5,0,0,0.99999950000025
0001525852-24-000006,-4,0,0,0.99999950000025
0001525852-24-000006,-3,0,0,0.99999950000025
0001525852-24-000006,-2,0,0,0.99999950000025
0001525852-24-000006,-1,0,0,0.99999950000025
0001525852-24-000006,0,0,0,0.99999950000025
0001525852-24-000006,1,0,0,0.99999950000025
0001525852-24-000006,2,0,0,0.99999950000025
0001525852-24-000006,3,0,0,0.99999950000025
0001525852-24-000006,4,0,0,0.99999950000025
0001525852-24-000006,5,0,0,0.99999950000025
0001525852-24-000006,6,0,0,0.99999950000025
0001525852-24-000006,7,0,0,0.99999950000025
0001525852-24-000006,8,0,0,0.99999950000025
0001527166-24-000060,-8,0,0,-0.12131517619780637
0001527166-24-000060,-7,0,0,-0.12131517619780637
0001527166-24-000060,-6,0,0,-0.12131517619780637
0001527166-24-000060,-5,0,0,-0.12131517619780637
0001527166-24-000060,-4,0,1,-0.12131517619780637
0001527166-24-000060,-3,0,0,-0.12131517619780637
0001527166-24-000060,-2,0,0,-0.12131517619780637
0001527166-24-000060,-1,0,2,-0.12131517619780637
0001527166-24-000060,0,0,0,-0.12131517619780637
0001527166-24-000060,1,0,0,-0.12131517619780637
0001527166-24-000060,2,0,0,-0.12131517619780637
0001527166-24-000060,3,5,0,-0.12131517619780637
0001527166-24-000060,4,0,0,-0.12131517619780637
0001527166-24-000060,5,0,0,-0.12131517619780637
0001527166-24-000060,6,0,0,-0.12131517619780637
0001527166-24-000060,7,0,0,-0.12131517619780637
0001527166-24-000060,8,0,0,-0.12131517619780637
0001527166-24-000076,-8,0,0,-0.3300551813538806
0001527166-24-000076,-7,0,0,-0.3300551813538806
0001527166-24-000076,-6,0,0,-0.3300551813538806
0001527166-24-000076,-5,0,0,-0.3300551813538806
0001527166-24-000076,-4,0,0,-0.3300551813538806
0001527166-24-000076,-3,0,0,-0.3300551813538806
0001527166-24-000076,-2,0,0,-0.3300551813538806
0001527166-24-000076,-1,0,0,-0.3300551813538806
0001527166-24-000076,0,0,1,-0.3300551813538806
0001527166-24-000076,1,0,0,-0.3300551813538806
0001527166-24-000076,2,5,1,-0.3300551813538806
0001527166-24-000076,3,0,0,-0.3300551813538806
0001527166-24-000076,4,0,0,-0.3300551813538806
0001527166-24-000076,5,0,2,-0.3300551813538806
0001527166-24-000076,6,0,0,-0.3300551813538806
0001527166-24-000076,7,0,0,-0.3300551813538806
0001527166-24-000076,8,0,0,-0.3300551813538806
0001528287-24-000015,-8,0,0,-0.17829454559522123
0001528287-24-000015,-7,0,0,-0.17829454559522123
0001528287-24-000015,-6,0,0,-0.17829454559522123
0001528287-24-000015,-5,0,0,-0.17829454559522123
0001528287-24-000015,-4,0,0,-0.17829454559522123
0001528287-24-000015,-3,0,0,-0.17829454559522123
0001528287-24-000015,-2,0,0,-0.17829454559522123
0001528287-24-000015,-1,0,0,-0.17829454559522123
0001528287-24-000015,0,0,0,-0.17829454559522123
0001528287-24-000015,1,0,0,-0.17829454559522123
0001528287-24-000015,2,0,1,-0.17829454559522123
0001528287-24-000015,3,0,0,-0.17829454559522123
0001528287-24-000015,4,0,0,-0.17829454559522123
0001528287-24-000015,5,0,0,-0.17829454559522123
0001528287-24-000015,6,0,0,-0.17829454559522123
0001528287-24-000015,7,0,1,-0.17829454559522123
0001528287-24-000015,8,0,0,-0.17829454559522123
0001528287-24-000019,-8,0,0,-0.13605439461567398
0001528287-24-000019,-7,0,0,-0.13605439461567398
0001528287-24-000019,-6,0,1,-0.13605439461567398
0001528287-24-000019,-5,0,0,-0.13605439461567398
0001528287-24-000019,-4,0,1,-0.13605439461567398
0001528287-24-000019,-3,0,2,-0.13605439461567398
0001528287-24-000019,-2,0,0,-0.13605439461567398
0001528287-24-000019,-1,0,0,-0.13605439461567398
0001528287-24-000019,0,0,0,-0.13605439461567398
0001528287-24-000019,1,0,0,-0.13605439461567398
0001528287-24-000019,2,0,0,-0.13605439461567398
0001528287-24-000019,3,0,0,-0.13605439461567398
0001528287-24-000019,4,0,0,-0.13605439461567398
0001528287-24-000019,5,0,0,-0.13605439461567398
0001528287-24-000019,6,0,0,-0.13605439461567398
0001528287-24-000019,7,0,0,-0.13605439461567398
0001528287-24-000019,8,0,0,-0.13605439461567398
0001528396-24-000016,-8,0,2,-0.24710423571316908
0001528396-24-000016,-7,0,0,-0.24710423571316908
0001528396-24-000016,-6,0,0,-0.24710423571316908
0001528396-24-000016,-5,0,0,-0.24710423571316908
0001528396-24-000016,-4,0,0,-0.24710423571316908
0001528396-24-000016,-3,0,0,-0.24710423571316908
0001528396-24-000016,-2,0,0,-0.24710423571316908
0001528396-24-000016,-1,0,0,-0.24710423571316908
0001528396-24-000016,0,0,1,-0.24710423571316908
0001528396-24-000016,1,0,3,-0.24710423571316908
0001528396-24-000016,2,0,1,-0.24710423571316908
0001528396-24-000016,3,0,0,-0.24710423571316908
0001528396-24-000016,4,0,0,-0.24710423571316908
0001528396-24-000016,5,0,1,-0.24710423571316908
0001528396-24-000016,6,0,0,-0.24710423571316908
0001528396-24-000016,7,0,0,-0.24710423571316908
0001528396-24-000016,8,0,0,-0.24710423571316908
0001529628-24-000002,-8,0,0,-0.599999940000006
0001529628-24-000002,-7,0,0,-0.599999940000006
0001529628-24-000002,-6,0,0,-0.599999940000006
0001529628-24-000002,-5,0,0,-0.599999940000006
0001529628-24-000002,-4,0,0,-0.599999940000006
0001529628-24-000002,-3,0,0,-0.599999940000006
0001529628-24-000002,-2,0,0,-0.599999940000006
0001529628-24-000002,-1,0,0,-0.599999940000006
0001529628-24-000002,0,0,0,-0.599999940000006
0001529628-24-000002,1,0,0,-0.599999940000006
0001529628-24-000002,2,0,0,-0.599999940000006
0001529628-24-000002,3,0,0,-0.599999940000006
0001529628-24-000002,4,0,0,-0.599999940000006
0001529628-24-000002,5,0,0,-0.599999940000006
0001529628-24-000002,6,0,0,-0.599999940000006
0001529628-24-000002,7,10,0,-0.599999940000006
0001529628-24-000002,8,6,0,-0.599999940000006
0001529628-24-000061,-8,0,0,-0.1460176978228522
0001529628-24-000061,-7,0,0,-0.1460176978228522
0001529628-24-000061,-6,0,0,-0.1460176978228522
0001529628-24-000061,-5,0,0,-0.1460176978228522
0001529628-24-000061,-4,0,0,-0.1460176978228522
0001529628-24-000061,-3,10,0,-0.1460176978228522
0001529628-24-000061,-2,6,0,-0.1460176978228522
0001529628-24-000061,-1,0,0,-0.1460176978228522
0001529628-24-000061,0,6,6,-0.1460176978228522
0001529628-24-000061,1,0,0,-0.1460176978228522
0001529628-24-000061,2,0,0,-0.1460176978228522
0001529628-24-000061,3,0,0,-0.1460176978228522
0001529628-24-000061,4,0,0,-0.1460176978228522
0001529628-24-000061,5,0,0,-0.1460176978228522
0001529628-24-000061,6,0,0,-0.1460176978228522
0001529628-24-000061,7,0,0,-0.1460176978228522
0001529628-24-000061,8,0,0,-0.1460176978228522
0001530721-24-000016,-8,0,0,-0.4833110292423794
0001530721-24-000016,-7,0,0,-0.4833110292423794
0001530721-24-000016,-6,0,0,-0.4833110292423794
0001530721-24-000016,-5,0,0,-0.4833110292423794
0001530721-24-000016,-4,0,0,-0.4833110292423794
0001530721-24-000016,-3,0,0,-0.4833110292423794
0001530721-24-000016,-2,0,0,-0.4833110292423794
0001530721-24-000016,-1,0,0,-0.4833110292423794
0001530721-24-000016,0,0,0,-0.4833110292423794
0001530721-24-000016,1,0,0,-0.4833110292423794
0001530721-24-000016,2,0,0,-0.4833110292423794
0001530721-24-000016,3,0,0,-0.4833110292423794
0001530721-24-000016,4,0,0,-0.4833110292423794
0001530721-24-000016,5,0,0,-0.4833110292423794
0001530721-24-000016,6,0,0,-0.4833110292423794
0001530721-24-000016,7,0,0,-0.4833110292423794
0001530721-24-000016,8,0,0,-0.4833110292423794
0001530979-24-000077,-8,0,0,-0.31666663763889347
0001530979-24-000077,-7,0,0,-0.31666663763889347
0001530979-24-000077,-6,0,0,-0.31666663763889347
0001530979-24-000077,-5,0,0,-0.31666663763889347
0001530979-24-000077,-4,0,0,-0.31666663763889347
0001530979-24-000077,-3,0,0,-0.31666663763889347
0001530979-24-000077,-2,0,0,-0.31666663763889347
0001530979-24-000077,-1,0,0,-0.31666663763889347
0001530979-24-000077,0,0,1,-0.31666663763889347
0001530979-24-000077,1,0,7,-0.31666663763889347
0001530979-24-000077,2,0,0,-0.31666663763889347
0001530979-24-000077,3,0,0,-0.31666663763889347
0001530979-24-000077,4,0,0,-0.31666663763889347
0001530979-24-000077,5,0,1,-0.31666663763889347
0001530979-24-000077,6,0,0,-0.31666663763889347
0001530979-24-000077,7,0,0,-0.31666663763889347
0001530979-24-000077,8,0,0,-0.31666663763889347
0001530979-24-000085,-8,0,1,-0.3030302741255576
0001530979-24-000085,-7,0,0,-0.3030302741255576
0001530979-24-000085,-6,0,0,-0.3030302741255576
0001530979-24-000085,-5,0,0,-0.3030302741255576
0001530979-24-000085,-4,0,0,-0.3030302741255576
0001530979-24-000085,-3,0,0,-0.3030302741255576
0001530979-24-000085,-2,0,0,-0.3030302741255576
0001530979-24-000085,-1,0,0,-0.3030302741255576
0001530979-24-000085,0,1,2,-0.3030302741255576
0001530979-24-000085,1,0,9,-0.3030302741255576
0001530979-24-000085,2,1,0,-0.3030302741255576
0001530979-24-000085,3,0,0,-0.3030302741255576
0001530979-24-000085,4,1,0,-0.3030302741255576
0001530979-24-000085,5,0,0,-0.3030302741255576
0001530979-24-000085,6,0,0,-0.3030302741255576
0001530979-24-000085,7,0,0,-0.3030302741255576
0001530979-24-000085,8,0,0,-0.3030302741255576
0001531048-24-000058,-8,0,0,-0.393939363210027
0001531048-24-000058,-7,1,0,-0.393939363210027
0001531048-24-000058,-6,0,1,-0.393939363210027
0001531048-24-000058,-5,0,0,-0.393939363210027
0001531048-24-000058,-4,1,4,-0.393939363210027
0001531048-24-000058,-3,0,0,-0.393939363210027
0001531048-24-000058,-2,0,1,-0.393939363210027
0001531048-24-000058,-1,0,0,-0.393939363210027
0001531048-24-000058,0,0,2,-0.393939363210027
0001531048-24-000058,1,0,0,-0.393939363210027
0001531048-24-000058,2,0,0,-0.393939363210027
0001531048-24-000058,3,0,2,-0.393939363210027
0001531048-24-000058,4,1,0,-0.393939363210027
0001531048-24-000058,5,0,0,-0.393939363210027
0001531048-24-000058,6,0,1,-0.393939363210027
0001531048-24-000058,7,0,2,-0.393939363210027
0001531048-24-000058,8,0,0,-0.393939363210027
0001531152-24-000127,-8,0,1,-0.2166666383888935
0001531152-24-000127,-7,0,0,-0.2166666383888935
0001531152-24-000127,-6,1,1,-0.2166666383888935
0001531152-24-000127,-5,0,1,-0.2166666383888935
0001531152-24-000127,-4,0,0,-0.2166666383888935
0001531152-24-000127,-3,0,1,-0.2166666383888935
0001531152-24-000127,-2,0,0,-0.2166666383888935
0001531152-24-000127,-1,0,0,-0.2166666383888935
0001531152-24-000127,0,0,1,-0.2166666383888935
0001531152-24-000127,1,0,1,-0.2166666383888935
0001531152-24-000127,2,0,0,-0.2166666383888935
0001531152-24-000127,3,1,0,-0.2166666383888935
0001531152-24-000127,4,0,0,-0.2166666383888935
0001531152-24-000127,5,0,3,-0.2166666383888935
0001531152-24-000127,6,0,0,-0.2166666383888935
0001531152-24-000127,7,0,0,-0.2166666383888935
0001531152-24-000127,8,0,0,-0.2166666383888935
0001534504-24-000004,-8,0,0,0.3333332222222592
0001534504-24-000004,-7,0,0,0.3333332222222592
0001534504-24-000004,-6,0,0,0.3333332222222592
0001534504-24-000004,-5,0,0,0.3333332222222592
0001534504-24-000004,-4,0,0,0.3333332222222592
0001534504-24-000004,-3,1,0,0.3333332222222592
0001534504-24-000004,-2,1,0,0.3333332222222592
0001534504-24-000004,-1,1,0,0.3333332222222592
0001534504-24-000004,0,0,0,0.3333332222222592
0001534504-24-000004,1,0,0,0.3333332222222592
0001534504-24-000004,2,8,0,0.3333332222222592
0001534504-24-000004,3,0,1,0.3333332222222592
0001534504-24-000004,4,1,0,0.3333332222222592
0001534504-24-000004,5,1,0,0.3333332222222592
0001534504-24-000004,6,2,0,0.3333332222222592
0001534504-24-000004,7,2,0,0.3333332222222592
0001534504-24-000004,8,0,0,0.3333332222222592
0001534504-24-000020,-8,1,0,0.999999000001
0001534504-24-000020,-7,1,0,0.999999000001
0001534504-24-000020,-6,3,0,0.999999000001
0001534504-24-000020,-5,0,0,0.999999000001
0001534504-24-000020,-4,0,0,0.999999000001
0001534504-24-000020,-3,0,0,0.999999000001
0001534504-24-000020,-2,0,0,0.999999000001
0001534504-24-000020,-1,0,0,0.999999000001
0001534504-24-000020,0,8,0,0.999999000001
0001534504-24-000020,1,0,0,0.999999000001
0001534504-24-000020,2,1,0,0.999999000001
0001534504-24-000020,3,0,0,0.999999000001
0001534504-24-000020,4,1,0,0.999999000001
0001534504-24-000020,5,2,0,0.999999000001
0001534504-24-000020,6,2,0,0.999999000001
0001534504-24-000020,7,2,0,0.999999000001
0001534504-24-000020,8,2,0,0.999999000001
0001534504-24-000022,-8,0,0,-0.09413578722517725
0001534504-24-000022,-7,0,0,-0.09413578722517725
0001534504-24-000022,-6,0,0,-0.09413578722517725
0001534504-24-000022,-5,0,0,-0.09413578722517725
0001534504-24-000022,-4,0,0,-0.09413578722517725
0001534504-24-000022,-3,0,0,-0.09413578722517725
0001534504-24-000022,-2,0,0,-0.09413578722517725
0001534504-24-000022,-1,0,0,-0.09413578722517725
0001534504-24-000022,0,0,0,-0.09413578722517725
0001534504-24-000022,1,0,0,-0.09413578722517725
0001534504-24-000022,2,0,0,-0.09413578722517725
0001534504-24-000022,3,0,0,-0.09413578722517725
0001534504-24-000022,4,0,0,-0.09413578722517725
0001534504-24-000022,5,0,0,-0.09413578722517725
0001534504-24-000022,6,0,0,-0.09413578722517725
0001534504-24-000022,7,0,0,-0.09413578722517725
0001534504-24-000022,8,0,0,-0.09413578722517725
0001534504-24-000031,-8,0,0,-0.2757936339718777
0001534504-24-000031,-7,0,0,-0.2757936339718777
0001534504-24-000031,-6,0,0,-0.2757936339718777
0001534504-24-000031,-5,0,0,-0.2757936339718777
0001534504-24-000031,-4,0,0,-0.2757936339718777
0001534504-24-000031,-3,0,0,-0.2757936339718777
0001534504-24-000031,-2,0,0,-0.2757936339718777
0001534504-24-000031,-1,0,0,-0.2757936339718777
0001534504-24-000031,0,0,0,-0.2757936339718777
0001534504-24-000031,1,0,0,-0.2757936339718777
0001534504-24-000031,2,0,0,-0.2757936339718777
0001534504-24-000031,3,0,0,-0.2757936339718777
0001534504-24-000031,4,0,0,-0.2757936339718777
0001534504-24-000031,5,0,0,-0.2757936339718777
0001534504-24-000031,6,0,0,-0.2757936339718777
0001534504-24-000031,7,0,0,-0.2757936339718777
0001534504-24-000031,8,0,0,-0.2757936339718777
0001534969-24-000151,-8,0,0,-0.14124291050624485
0001534969-24-000151,-7,0,0,-0.14124291050624485
0001534969-24-000151,-6,0,0,-0.14124291050624485
0001534969-24-000151,-5,0,0,-0.14124291050624485
0001534969-24-000151,-4,1,0,-0.14124291050624485
0001534969-24-000151,-3,0,0,-0.14124291050624485
0001534969-24-000151,-2,0,0,-0.14124291050624485
0001534969-24-000151,-1,0,0,-0.14124291050624485
0001534969-24-000151,0,0,7,-0.14124291050624485
0001534969-24-000151,1,0,0,-0.14124291050624485
0001534969-24-000151,2,0,0,-0.14124291050624485
0001534969-24-000151,3,0,0,-0.14124291050624485
0001534969-24-000151,4,0,3,-0.14124291050624485
0001534969-24-000151,5,0,0,-0.14124291050624485
0001534969-24-000151,6,0,0,-0.14124291050624485
0001534969-24-000151,7,0,0,-0.14124291050624485
0001534969-24-000151,8,0,1,-0.14124291050624485
0001535527-24-000004,-8,0,1,-0.2727272444138399
0001535527-24-000004,-7,0,1,-0.2727272444138399
0001535527-24-000004,-6,0,0,-0.2727272444138399
0001535527-24-000004,-5,0,0,-0.2727272444138399
0001535527-24-000004,-4,0,0,-0.2727272444138399
0001535527-24-000004,-3,0,0,-0.2727272444138399
0001535527-24-000004,-2,0,0,-0.2727272444138399
0001535527-24-000004,-1,0,0,-0.2727272444138399
0001535527-24-000004,0,4,0,-0.2727272444138399
0001535527-24-000004,1,0,0,-0.2727272444138399
0001535527-24-000004,2,7,4,-0.2727272444138399
0001535527-24-000004,3,2,1,-0.2727272444138399
0001535527-24-000004,4,0,2,-0.2727272444138399
0001535527-24-000004,5,0,2,-0.2727272444138399
0001535527-24-000004,6,5,0,-0.2727272444138399
0001535527-24-000004,7,0,0,-0.2727272444138399
0001535527-24-000004,8,0,2,-0.2727272444138399
0001539497-24-000165,-8,0,0,-0.11314663002452949
0001539497-24-000165,-7,0,0,-0.11314663002452949
0001539497-24-000165,-6,0,0,-0.11314663002452949
0001539497-24-000165,-5,0,0,-0.11314663002452949
0001539497-24-000165,-4,0,0,-0.11314663002452949
0001539497-24-000165,-3,0,0,-0.11314663002452949
0001539497-24-000165,-2,0,0,-0.11314663002452949
0001539497-24-000165,-1,0,0,-0.11314663002452949
0001539497-24-000165,0,0,0,-0.11314663002452949
0001539497-24-000165,1,0,0,-0.11314663002452949
0001539497-24-000165,2,0,0,-0.11314663002452949
0001539497-24-000165,3,0,0,-0.11314663002452949
0001539497-24-000165,4,0,0,-0.11314663002452949
0001539497-24-000165,5,0,0,-0.11314663002452949
0001539497-24-000165,6,0,0,-0.11314663002452949
0001539497-24-000165,7,0,0,-0.11314663002452949
0001539497-24-000165,8,0,0,-0.11314663002452949
0001539497-24-000535,-8,0,0,-0.21130950529691211
0001539497-24-000535,-7,7,7,-0.21130950529691211
0001539497-24-000535,-6,7,0,-0.21130950529691211
0001539497-24-000535,-5,0,0,-0.21130950529691211
0001539497-24-000535,-4,0,0,-0.21130950529691211
0001539497-24-000535,-3,0,0,-0.21130950529691211
0001539497-24-000535,-2,0,0,-0.21130950529691211
0001539497-24-000535,-1,0,0,-0.21130950529691211
0001539497-24-000535,0,0,0,-0.21130950529691211
0001539497-24-000535,1,0,0,-0.21130950529691211
0001539497-24-000535,2,0,0,-0.21130950529691211
0001539497-24-000535,3,0,0,-0.21130950529691211
0001539497-24-000535,4,0,0,-0.21130950529691211
0001539497-24-000535,5,0,0,-0.21130950529691211
0001539497-24-000535,6,0,0,-0.21130950529691211
0001539497-24-000535,7,7,0,-0.21130950529691211
0001539497-24-000535,8,0,0,-0.21130950529691211
0001539497-24-000539,-8,0,0,-0.5483068849133924
0001539497-24-000539,-7,0,0,-0.5483068849133924
0001539497-24-000539,-6,0,0,-0.5483068849133924
0001539497-24-000539,-5,0,0,-0.5483068849133924
0001539497-24-000539,-4,0,0,-0.5483068849133924
0001539497-24-000539,-3,0,0,-0.5483068849133924
0001539497-24-000539,-2,0,0,-0.5483068849133924
0001539497-24-000539,-1,0,0,-0.5483068849133924
0001539497-24-000539,0,0,0,-0.5483068849133924
0001539497-24-000539,1,0,0,-0.5483068849133924
0001539497-24-000539,2,0,0,-0.5483068849133924
0001539497-24-000539,3,0,0,-0.5483068849133924
0001539497-24-000539,4,0,0,-0.5483068849133924
0001539497-24-000539,5,0,0,-0.5483068849133924
0001539497-24-000539,6,0,0,-0.5483068849133924
0001539497-24-000539,7,0,0,-0.5483068849133924
0001539497-24-000539,8,0,0,-0.5483068849133924
0001539497-24-000606,-8,0,0,0.0
0001539497-24-000606,-7,0,0,0.0
0001539497-24-000606,-6,0,0,0.0
0001539497-24-000606,-5,0,0,0.0
0001539497-24-000606,-4,0,0,0.0
0001539497-24-000606,-3,0,0,0.0
0001539497-24-000606,-2,0,0,0.0
0001539497-24-000606,-1,0,0,0.0
0001539497-24-000606,0,0,0,0.0
0001539497-24-000606,1,0,0,0.0
0001539497-24-000606,2,0,0,0.0
0001539497-24-000606,3,0,0,0.0
0001539497-24-000606,4,0,0,0.0
0001539497-24-000606,5,0,0,0.0
0001539497-24-000606,6,0,0,0.0
0001539497-24-000606,7,0,0,0.0
0001539497-24-000606,8,0,0,0.0
0001539497-24-000790,-8,0,0,-0.3043478128544429
0001539497-24-000790,-7,0,0,-0.3043478128544429
0001539497-24-000790,-6,0,0,-0.3043478128544429
0001539497-24-000790,-5,0,0,-0.3043478128544429
0001539497-24-000790,-4,0,0,-0.3043478128544429
0001539497-24-000790,-3,0,0,-0.3043478128544429
0001539497-24-000790,-2,0,0,-0.3043478128544429
0001539497-24-000790,-1,0,0,-0.3043478128544429
0001539497-24-000790,0,0,0,-0.3043478128544429
0001539497-24-000790,1,0,0,-0.3043478128544429
0001539497-24-000790,2,0,0,-0.3043478128544429
0001539497-24-000790,3,0,0,-0.3043478128544429
0001539497-24-000790,4,0,0,-0.3043478128544429
0001539497-24-000790,5,0,0,-0.3043478128544429
0001539497-24-000790,6,0,0,-0.3043478128544429
0001539497-24-000790,7,0,0,-0.3043478128544429
0001539497-24-000790,8,0,0,-0.3043478128544429
0001539497-24-000977,-8,0,0,-0.5145636302202896
0001539497-24-000977,-7,0,0,-0.5145636302202896
0001539497-24-000977,-6,0,0,-0.5145636302202896
0001539497-24-000977,-5,0,0,-0.5145636302202896
0001539497-24-000977,-4,0,0,-0.5145636302202896
0001539497-24-000977,-3,0,0,-0.5145636302202896
0001539497-24-000977,-2,0,0,-0.5145636302202896
0001539497-24-000977,-1,0,0,-0.5145636302202896
0001539497-24-000977,0,0,0,-0.5145636302202896
0001539497-24-000977,1,0,0,-0.5145636302202896
0001539497-24-000977,2,0,0,-0.5145636302202896
0001539497-24-000977,3,0,0,-0.5145636302202896
0001539497-24-000977,4,0,0,-0.5145636302202896
0001539497-24-000977,5,0,0,-0.5145636302202896
0001539497-24-000977,6,0,0,-0.5145636302202896
0001539497-24-000977,7,0,0,-0.5145636302202896
0001539497-24-000977,8,0,0,-0.5145636302202896
0001539497-24-001419,-8,0,0,0.34701558436711455
0001539497-24-001419,-7,0,0,0.34701558436711455
0001539497-24-001419,-6,0,0,0.34701558436711455
0001539497-24-001419,-5,0,0,0.34701558436711455
0001539497-24-001419,-4,0,0,0.34701558436711455
0001539497-24-001419,-3,0,0,0.34701558436711455
0001539497-24-001419,-2,0,0,0.34701558436711455
0001539497-24-001419,-1,0,0,0.34701558436711455
0001539497-24-001419,0,0,0,0.34701558436711455
0001539497-24-001419,1,0,0,0.34701558436711455
0001539497-24-001419,2,0,0,0.34701558436711455
0001539497-24-001419,3,0,0,0.34701558436711455
0001539497-24-001419,4,0,0,0.34701558436711455
0001539497-24-001419,5,0,0,0.34701558436711455
0001539497-24-001419,6,0,0,0.34701558436711455
0001539497-24-001419,7,0,0,0.34701558436711455
0001539497-24-001419,8,0,0,0.34701558436711455
0001539497-24-001734,-8,0,0,-0.8417266126494488
0001539497-24-001734,-7,0,0,-0.8417266126494488
0001539497-24-001734,-6,0,0,-0.8417266126494488
0001539497-24-001734,-5,0,0,-0.8417266126494488
0001539497-24-001734,-4,0,0,-0.8417266126494488
0001539497-24-001734,-3,0,0,-0.8417266126494488
0001539497-24-001734,-2,0,0,-0.8417266126494488
0001539497-24-001734,-1,0,0,-0.8417266126494488
0001539497-24-001734,0,0,0,-0.8417266126494488
0001539497-24-001734,1,0,0,-0.8417266126494488
0001539497-24-001734,2,0,0,-0.8417266126494488
0001539497-24-001734,3,0,0,-0.8417266126494488
0001539497-24-001734,4,0,0,-0.8417266126494488
0001539497-24-001734,5,0,0,-0.8417266126494488
0001539497-24-001734,6,0,0,-0.8417266126494488
0001539497-24-001734,7,0,0,-0.8417266126494488
0001539497-24-001734,8,0,0,-0.8417266126494488
0001539497-24-001780,-8,0,0,0.3333332222222592
0001539497-24-001780,-7,0,0,0.3333332222222592
0001539497-24-001780,-6,0,0,0.3333332222222592
0001539497-24-001780,-5,0,0,0.3333332222222592
0001539497-24-001780,-4,0,0,0.3333332222222592
0001539497-24-001780,-3,0,0,0.3333332222222592
0001539497-24-001780,-2,0,0,0.3333332222222592
0001539497-24-001780,-1,0,0,0.3333332222222592
0001539497-24-001780,0,0,0,0.3333332222222592
0001539497-24-001780,1,0,0,0.3333332222222592
0001539497-24-001780,2,0,0,0.3333332222222592
0001539497-24-001780,3,0,0,0.3333332222222592
0001539497-24-001780,4,0,0,0.3333332222222592
0001539497-24-001780,5,0,0,0.3333332222222592
0001539497-24-001780,6,0,0,0.3333332222222592
0001539497-24-001780,7,0,0,0.3333332222222592
0001539497-24-001780,8,0,0,0.3333332222222592
0001539497-24-001785,-8,0,0,0.3333332222222592
0001539497-24-001785,-7,0,0,0.3333332222222592
0001539497-24-001785,-6,0,0,0.3333332222222592
0001539497-24-001785,-5,0,0,0.3333332222222592
0001539497-24-001785,-4,0,0,0.3333332222222592
0001539497-24-001785,-3,0,0,0.3333332222222592
0001539497-24-001785,-2,0,0,0.3333332222222592
0001539497-24-001785,-1,0,0,0.3333332222222592
0001539497-24-001785,0,0,0,0.3333332222222592
0001539497-24-001785,1,0,0,0.3333332222222592
0001539497-24-001785,2,0,0,0.3333332222222592
0001539497-24-001785,3,0,0,0.3333332222222592
0001539497-24-001785,4,0,0,0.3333332222222592
0001539497-24-001785,5,0,0,0.3333332222222592
0001539497-24-001785,6,0,0,0.3333332222222592
0001539497-24-001785,7,0,0,0.3333332222222592
0001539497-24-001785,8,0,0,0.3333332222222592
0001539497-24-001786,-8,0,0,0.3333332222222592
0001539497-24-001786,-7,0,0,0.3333332222222592
0001539497-24-001786,-6,0,0,0.3333332222222592
0001539497-24-001786,-5,0,0,0.3333332222222592
0001539497-24-001786,-4,0,0,0.3333332222222592
0001539497-24-001786,-3,0,0,0.3333332222222592
0001539497-24-001786,-2,0,0,0.3333332222222592
0001539497-24-001786,-1,0,0,0.3333332222222592
0001539497-24-001786,0,0,0,0.3333332222222592
0001539497-24-001786,1,0,0,0.3333332222222592
0001539497-24-001786,2,0,0,0.3333332222222592
0001539497-24-001786,3,0,0,0.3333332222222592
0001539497-24-001786,4,0,0,0.3333332222222592
0001539497-24-001786,5,0,0,0.3333332222222592
0001539497-24-001786,6,0,0,0.3333332222222592
0001539497-24-001786,7,0,0,0.3333332222222592
0001539497-24-001786,8,0,0,0.3333332222222592
0001539497-24-001814,-8,0,0,0.3440232403000306
0001539497-24-001814,-7,0,0,0.3440232403000306
0001539497-24-001814,-6,0,0,0.3440232403000306
0001539497-24-001814,-5,0,0,0.3440232403000306
0001539497-24-001814,-4,0,0,0.3440232403000306
0001539497-24-001814,-3,0,0,0.3440232403000306
0001539497-24-001814,-2,0,0,0.3440232403000306
0001539497-24-001814,-1,0,0,0.3440232403000306
0001539497-24-001814,0,0,0,0.3440232403000306
0001539497-24-001814,1,0,0,0.3440232403000306
0001539497-24-001814,2,0,0,0.3440232403000306
0001539497-24-001814,3,0,0,0.3440232403000306
0001539497-24-001814,4,0,0,0.3440232403000306
0001539497-24-001814,5,0,0,0.3440232403000306
0001539497-24-001814,6,0,0,0.3440232403000306
0001539497-24-001814,7,0,0,0.3440232403000306
0001539497-24-001814,8,0,0,0.3440232403000306
0001539497-24-001859,-8,0,0,-0.5379208042453921
